"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2013,"March 2013","Imports","Georgia",303,19872,27731
2013,"November 2013","Imports","Germany",303,45600,455765
2013,"January 2013","Imports","Luxembourg",303,36,357
2013,"December 2013","Imports","Germany",303,315000,3353593
2013,"January 2013","Exports","Belarus",303,309514,1113100
2013,"April 2013","Imports","China, Macao SAR",303,11302,33170
2013,"July 2013","Exports","Belarus",303,406655,1104800
2013,"June 2013","Imports","Belarus",303,2871590,3310800
2013,"January 2013","Imports","China, Macao SAR",303,20000,250336
2013,"October 2013","Exports","Bulgaria",303,13200,126220
2013,"June 2013","Exports","Belarus",303,509737,1670000
2013,"October 2013","Imports","Luxembourg",303,24000,239
2013,"March 2013","Imports","Luxembourg",303,36,310
2013,"October 2013","Exports","Belarus",303,555308,2000700
2013,"September 2013","Exports","Belarus",303,706389,2442600
2013,"August 2013","Imports","Luxembourg",303,24,233
2013,"January 2013","Exports","Morocco",303,1340412,1454831
2013,"May 2013","Exports","Ecuador",303,354520,578341
2013,"April 2013","Imports","Rep. of Moldova",303,160016,264764
2013,"December 2013","Imports","Canada",303,90716,872564
2013,"March 2013","Imports","Rep. of Moldova",303,80030,119066
2013,"August 2013","Exports","Canada",303,2990471,5438004
2013,"January 2013","Exports","Singapore",303,24720,23908
2013,"November 2013","Imports","Greece",303,6000,16779
2013,"February 2013","Exports","Canada",303,104245,442866
2013,"October 2013","Exports","Singapore",303,74110,227845
2013,"October 2013","Imports","Rep. of Moldova",303,33184,61597
2013,"October 2013","Exports","Canada",303,1646848,4127922
2013,"March 2013","Exports","Canada",303,147145,442569
2013,"September 2013","Imports","Canada",303,2828460,22431923
2013,"December 2013","Exports","Greece",303,105,506
2013,"August 2013","Imports","Slovakia",303,518,5502
2013,"March 2013","Imports","Canada",303,219287,1244047
2013,"April 2013","Exports","Canada",303,87724,336110
2013,"December 2013","Imports","Singapore",303,10,114
2013,"October 2013","Exports","Greece",303,18554,119644
2013,"November 2013","Imports","Rep. of Moldova",303,40014,65638
2013,"January 2013","Exports","Canada",303,104303,373024
2013,"May 2013","Imports","Rep. of Moldova",303,99488,162012
2013,"June 2013","Imports","Canada",303,39866,296350
2013,"June 2013","Imports","Ukraine",303,343404,741906
2013,"February 2013","Imports","Poland",303,274331,815078
2013,"June 2013","Imports","Japan",303,7677028,48191923
2013,"February 2013","Exports","Japan",303,394687,354007
2013,"May 2013","Imports","Poland",303,595097,1597440
2013,"December 2013","Exports","Japan",303,1695489,1397373
2013,"May 2013","Exports","Ukraine",303,60,862
2013,"April 2013","Imports","Japan",303,9306142,68849342
2013,"March 2013","Exports","Ukraine",303,65,438
2013,"August 2013","Exports","Japan",303,123713,163774
2013,"April 2013","Imports","Ukraine",303,768217,1318364
2013,"February 2013","Imports","Côte d'Ivoire",303,1477590,1848404
2013,"November 2013","Imports","Ukraine",303,216258,483831
2013,"December 2013","Exports","Poland",303,78600,54392
2013,"December 2013","Imports","Poland",303,759400,2432472
2013,"November 2013","Exports","Japan",303,1080444,1010257
2013,"January 2013","Imports","Japan",303,5726752,31359543
2013,"August 2013","Imports","Japan",303,12093126,65687353
2013,"November 2013","Exports","Ukraine",303,14519,24698
2013,"October 2013","Imports","Côte d'Ivoire",303,1170612,1491735
2013,"January 2013","Imports","Germany",303,10,101
2013,"October 2013","Imports","Germany",303,401015,3895409
2013,"April 2013","Imports","Belarus",303,4407515,5700000
2013,"February 2013","Imports","Luxembourg",303,18,160
2013,"August 2013","Exports","Belarus",303,129944,526800
2013,"March 2013","Imports","Germany",303,46,205
2013,"May 2013","Imports","Belarus",303,2370570,3097900
2013,"September 2013","Imports","Spain",303,212340,539963
2013,"September 2013","Exports","Netherlands",303,1447,28559
2013,"September 2013","Imports","Netherlands",303,314799,970711
2013,"May 2013","Exports","Estonia",303,3355300,1671342
2013,"April 2013","Imports","Spain",303,416598,1050422
2013,"April 2013","Exports","Spain",303,1508615,4309252
2013,"December 2013","Exports","Estonia",303,3097300,1393248
2013,"July 2013","Imports","Spain",303,41822,104666
2013,"July 2013","Exports","Estonia",303,1239900,575049
2013,"August 2013","Exports","Netherlands",303,567,10197
2013,"February 2013","Imports","Netherlands",303,589964,1522560
2013,"July 2013","Imports","Netherlands",303,247810,653689
2013,"December 2013","Imports","Spain",303,427272,1156311
2013,"March 2013","Imports","Netherlands",303,1583297,3805683
2013,"May 2013","Exports","Finland",303,1234332,573205
2013,"May 2013","Imports","Netherlands",303,1540889,3984181
2013,"February 2013","Imports","Spain",303,179406,576805
2013,"February 2013","Exports","Finland",303,1079112,504473
2013,"July 2013","Exports","Spain",303,199516,1435329
2013,"October 2013","Imports","Spain",303,171779,427423
2013,"May 2013","Imports","Norway",303,589877,1088711
2013,"June 2013","Imports","Norway",303,701875,1299742
2013,"March 2013","Exports","Norway",303,9303528,10878773
2013,"May 2013","Exports","Norway",303,5476256,7148966
2013,"October 2013","Exports","Norway",303,16225117,26586227
2013,"October 2013","Exports","Italy",303,11800,139637
2013,"August 2013","Imports","Malaysia",303,72,3396
2013,"June 2013","Imports","Armenia",303,6,22
2013,"August 2013","Imports","Malta",303,116100,93436
2013,"December 2013","Imports","Thailand",303,680037,3230781
2013,"January 2013","Exports","Peru",303,72846,84845
2013,"June 2013","Exports","Ireland",303,3025000,7064672
2013,"October 2013","Imports","Malta",303,219400,189460
2013,"September 2013","Imports","Malaysia",303,624,30961
2013,"December 2013","Exports","Thailand",303,200,1090
2013,"May 2013","Imports","Denmark",303,22800,56381
2013,"September 2013","Exports","Peru",303,359777,471549
2013,"February 2013","Exports","Peru",303,107896,153661
2013,"April 2013","Exports","Peru",303,126508,338849
2013,"November 2013","Exports","Thailand",303,5260,28417
2013,"March 2013","Exports","Ireland",303,1333400,2537520
2013,"January 2013","Imports","Benin",303,500020,227905
2013,"August 2013","Exports","Denmark",303,73700,1052182
2013,"February 2013","Imports","Russian Federation",303,665,1233
2013,"June 2013","Imports","EU-28",303,3930879,10346425
2013,"July 2013","Re-imports","Russian Federation",303,53,66
2013,"November 2013","Imports","United Kingdom",303,104221,289902
2013,"November 2013","Exports","Kazakhstan",303,538,415689
2013,"November 2013","Exports","EU-28",303,8098557,11160728
2013,"April 2013","Imports","EU-28",303,4537700,11667900
2013,"February 2013","Re-imports","Russian Federation",303,665,1233
2013,"December 2013","Re-imports","Russian Federation",303,74768,126228
2013,"April 2013","Exports","EU-28",303,14604721,20696727
2013,"January 2013","Re-imports","Russian Federation",303,2707,4763
2013,"June 2013","Imports","Kazakhstan",303,145893,452206
2013,"August 2013","Exports","EU-28",303,3530535,3190742
2013,"August 2013","Exports","United Kingdom",303,72000,78994
2013,"April 2013","Exports","Kazakhstan",303,18147,527414
2013,"February 2013","Exports","EU-28",303,14854555,23217142
2013,"March 2013","Exports","EU-28",303,10003765,10513276
2013,"June 2013","Exports","United Kingdom",303,71840,79640
2013,"November 2013","Imports","EU-28",303,3541327,11953371
2013,"May 2013","Re-imports","Russian Federation",303,776,1186
2013,"June 2013","Exports","EU-28",303,6616691,9389204
2013,"August 2013","Imports","EU-28",303,3214703,8408735
2013,"August 2013","Exports","Argentina",303,277963,1162223
2013,"March 2013","Imports","Kyrgyzstan",303,977873,1537624
2013,"July 2013","Exports","Turkey",303,88761,361813
2013,"January 2013","Exports","Turkey",303,46074,253090
2013,"December 2013","Re-exports","China, Hong Kong SAR",303,27300,49403
2013,"October 2013","Imports","Azerbaijan",303,425421,222338
2013,"February 2013","Re-exports","China, Hong Kong SAR",303,21497,275338
2013,"November 2013","Exports","Turkey",303,110754,465279
2013,"March 2013","Imports","Azerbaijan",303,19514,10145
2013,"November 2013","Re-exports","China, Hong Kong SAR",303,7480,120844
2013,"May 2013","Imports","Portugal",303,20020,31188
2013,"September 2013","Imports","Portugal",303,327027,866674
2013,"January 2013","Imports","Portugal",303,202755,546836
2013,"April 2013","Exports","Turkey",303,47400,211686
2013,"October 2013","Imports","Portugal",303,63295,151632
2013,"August 2013","Imports","China, Hong Kong SAR",303,13080,138692
2013,"January 2013","Imports","China, Hong Kong SAR",303,120608,659453
2013,"July 2013","Exports","Argentina",303,163276,804698
2013,"January 2013","Imports","Ukraine",303,256906,400390
2013,"October 2013","Exports","Ukraine",303,63,330
2013,"September 2013","Imports","Japan",303,10872497,63709872
2013,"January 2013","Imports","Côte d'Ivoire",303,1017130,1273479
2013,"December 2013","Imports","Japan",303,4420084,32822755
2013,"October 2013","Exports","Japan",303,442778,451090
2013,"August 2013","Imports","Poland",303,1107459,3439245
2013,"May 2013","Imports","Japan",303,11553315,95428481
2013,"March 2013","Imports","Japan",303,4052244,14817654
2013,"September 2013","Imports","Ukraine",303,209015,388015
2013,"February 2013","Imports","Japan",303,4770808,16025851
2013,"April 2013","Imports","Poland",303,1080797,2692932
2013,"April 2013","Exports","Ukraine",303,99,1041
2013,"January 2013","Exports","Japan",303,44621,64458
2013,"September 2013","Imports","Poland",303,982500,2720296
2013,"March 2013","Exports","Japan",303,339529,281590
2013,"July 2013","Imports","Japan",303,10144979,57966946
2013,"November 2013","Imports","Côte d'Ivoire",303,2471240,3046173
2013,"March 2013","Imports","Poland",303,555245,1532767
2013,"July 2013","Imports","Poland",303,1099018,2958349
2013,"August 2013","Imports","Ukraine",303,41987,86165
2013,"June 2013","Exports","Japan",303,138989,186812
2013,"April 2013","Exports","Japan",303,2781715,2428153
2013,"March 2013","Imports","Malaysia",303,25,486
2013,"April 2013","Exports","Denmark",303,138600,691766
2013,"October 2013","Imports","Malaysia",303,120,5934
2013,"July 2013","Imports","Denmark",303,21000,57382
2013,"December 2013","Imports","Armenia",303,104,475
2013,"August 2013","Exports","Ireland",303,145620,200524
2013,"November 2013","Imports","Denmark",303,20700,115653
2013,"August 2013","Imports","Denmark",303,97700,247832
2013,"May 2013","Imports","Armenia",303,11450,15904
2013,"March 2013","Imports","Denmark",303,500,2541
2013,"May 2013","Imports","Spain",303,245471,618487
2013,"November 2013","Imports","Netherlands",303,732550,3781559
2013,"December 2013","Imports","Netherlands",303,251544,731093
2013,"October 2013","Exports","Netherlands",303,54039,89075
2013,"October 2013","Exports","Spain",303,192107,1460447
2013,"June 2013","Exports","Netherlands",303,27878,24521
2013,"July 2013","Exports","Netherlands",303,578876,906738
2013,"November 2013","Exports","Estonia",303,2748600,1121080
2013,"November 2013","Imports","Estonia",303,19600,43530
2013,"May 2013","Exports","Netherlands",303,574257,807708
2013,"March 2013","Exports","Netherlands",303,385654,446445
2013,"June 2013","Imports","Spain",303,130796,346873
2013,"December 2013","Imports","Estonia",303,4600,6249
2013,"January 2013","Exports","Finland",303,1920271,960912
2013,"October 2013","Imports","Estonia",303,15000,33747
2013,"March 2013","Exports","Estonia",303,4925200,2435184
2013,"November 2013","Exports","Netherlands",303,662,12104
2013,"February 2013","Exports","Estonia",303,4491300,2101304
2013,"September 2013","Exports","Estonia",303,1703400,919357
2013,"August 2013","Exports","Estonia",303,1436100,680740
2013,"February 2013","Imports","Slovakia",303,276,2848
2013,"February 2013","Exports","Singapore",303,49420,159452
2013,"November 2013","Exports","Singapore",303,74930,299264
2013,"December 2013","Imports","Rep. of Moldova",303,19320,43465
2013,"November 2013","Imports","Slovakia",303,671,6817
2013,"June 2013","Imports","Rep. of Moldova",303,179988,277171
2013,"December 2013","Imports","Slovakia",303,21558,70855
2013,"July 2013","Exports","Canada",303,1369560,2880676
2013,"September 2013","Imports","Slovakia",303,509,5247
2013,"May 2013","Imports","Slovakia",303,488,4851
2013,"August 2013","Imports","Canada",303,642097,4036721
2013,"June 2013","Imports","Cameroon",303,2866710,1988261
2013,"June 2013","Imports","Slovakia",303,909,9222
2013,"October 2013","Imports","Canada",303,1008976,8288436
2013,"December 2013","Exports","Canada",303,1111037,2955364
2013,"November 2013","Exports","Canada",303,1279305,3196051
2013,"April 2013","Imports","Cameroon",303,1876800,1346756
2013,"November 2013","Imports","Spain",303,55795,146359
2013,"June 2013","Exports","Finland",303,1372453,583084
2013,"October 2013","Exports","Estonia",303,1749500,1091640
2013,"June 2013","Imports","Netherlands",303,735691,1959012
2013,"June 2013","Exports","Turkey",303,51987,217927
2013,"February 2013","Imports","Portugal",303,1174373,3385897
2013,"January 2013","Exports","Ukraine",303,10,65
2013,"November 2013","Imports","Turkey",303,18000,78122
2013,"June 2013","Exports","Argentina",303,174871,597151
2013,"February 2013","Imports","China, Hong Kong SAR",303,2650,28431
2013,"December 2013","Imports","Portugal",303,145438,504501
2013,"April 2013","Exports","Argentina",303,195349,338968
2013,"March 2013","Imports","Portugal",303,504063,1356768
2013,"December 2013","Exports","Argentina",303,193637,659383
2013,"May 2013","Exports","China, Hong Kong SAR",303,21362,274874
2013,"January 2013","Imports","United Kingdom",303,61632,185496
2013,"July 2013","Exports","United Kingdom",303,132885,229089
2013,"April 2013","Imports","Russian Federation",303,20407,32806
2013,"October 2013","Imports","EU-28",303,3893130,13098642
2013,"December 2013","Imports","Kazakhstan",303,969041,1772688
2013,"May 2013","Exports","Kazakhstan",303,18036,225555
2013,"August 2013","Imports","Russian Federation",303,8201,8821
2013,"February 2013","Imports","EU-28",303,3838595,11054375
2013,"January 2013","Exports","EU-28",303,10678456,14048482
2013,"March 2013","Exports","United Kingdom",303,1102928,2344316
2013,"May 2013","Imports","Kazakhstan",303,271138,827948
